S no,Brand,Model,Reference Number,Watch Name,Price,Year Of Production,Scope of delivery,Gender,Location,Source Url
1834,Rolex,Day-Date 40,228239, Rolex Day Date 228239 LC150 Papiere Box Weiß Gold NEU verklebt,"35,500 €",2020," Original box, original papers", Men''s watch/Unisex,"Germany, Hamburg",https://www.chrono24.fr/rolex/rolex-rolex-day-date-228239-lc150-papiere-box-weiss-gold-neu-verklebt--id16162350.htm?SETLANG=en_GB&SETCURR=EUR
1835,Rolex,Day-Date,1802, Rolex Yellow Gold Day-Date Watch Ref. 1802,"22,795 €",1962," No original box, no original papers", Men''s watch/Unisex,"United States of America, California, Beverly Hills",https://www.chrono24.fr/rolex/yellow-gold-day-date-watch-ref-1802--id9160254.htm?SETLANG=en_GB&SETCURR=EUR
1836,Rolex,Day-Date 36,1803, Rolex Day-date Vintage 1803 18k Yellow Gold,"7,014 €",1978," No original box, no original papers", Men''s watch/Unisex,"United States of America, Florida, Miami Beach",https://www.chrono24.fr/rolex/rolex-day-date-vintage-1803-18k-yellow-gold--id16188591.htm?SETLANG=en_GB&SETCURR=EUR
1837,,,,Rolex Day-Date 36,,,,,,https://www.chrono24.fr/rolex/day-date-36--id16363898.htm?SETLANG=en_GB&SETCURR=EUR
1838,Rolex,Day-Date 40,228235, Rolex Day-Date 40 Rosed Gold Chocolate Dial 228239 NEW 2020,Price on request,2019," Original box, original papers", Men''s watch/Unisex,"United States of America, New York, New York",https://www.chrono24.fr/rolex/rolex-day-date-40-rosed-gold-chocolate-dial-228239--new-2020--id15933759.htm?SETLANG=en_GB&SETCURR=EUR
1839,Rolex,Day-Date 40,228235, Rolex Day-Date 40 Chocolate Baguette Rose Gold President Unworn,"38,577 €",2020," Original box, original papers", Men''s watch/Unisex,"United States of America, New York, New York",https://www.chrono24.fr/rolex/rolex-day-date-40-chocolate-baguette-rose-gold-president-unworn--id8205140.htm?SETLANG=en_GB&SETCURR=EUR
1840,Rolex,Day-Date 36,118238, Rolex Day-Date 36 18ct Yellow Gold 118238,"17,303 €",Unknown," Original box, no original papers", Men''s watch/Unisex,"United Kingdom, London",https://www.chrono24.fr/rolex/rolex-day-date-36-18ct-yellow-gold-118238--id12354474.htm?SETLANG=en_GB&SETCURR=EUR
1841,Rolex,Day-Date 36,18238, Rolex Day-Date President Full Set Unworn,"15,800 €",1998," Original box, original papers", Men''s watch/Unisex,"Spain, Barcelona",https://www.chrono24.fr/rolex/rolex-day-date-president-full-set-unworn--id16305241.htm?SETLANG=en_GB&SETCURR=EUR
1842,Rolex,Day-Date 36,1803, Rolex Day-date &#34;stella&#34; Réf.1803,"19,700 €",Unknown," No original box, no original papers",,"France, Paris",https://www.chrono24.fr/rolex/day-date--stella-ref1803--id14432886.htm?SETLANG=en_GB&SETCURR=EUR
1843,Rolex,Day-Date 36,18039B, Rolex Day-Date 36,"13,500 €",1986," No original box, no original papers", Men''s watch/Unisex,"France, Paris",https://www.chrono24.fr/rolex/day-date-36--id14027313.htm?SETLANG=en_GB&SETCURR=EUR
1844,Rolex,Day-Date 36,1803, Rolex Day-date in WG - Diamond-set dial,"25,500 €",1970," No original box, no original papers", Men''s watch/Unisex,"France, Paris",https://www.chrono24.fr/rolex/rolex-day-date-in-wg---diamond-set-dial--id15819325.htm?SETLANG=en_GB&SETCURR=EUR
1845,Rolex,Day-Date 36,118348, Rolex Day-Date 36mm 118348 2007,"48,000 €",2007," Original box, original papers", Men''s watch/Unisex,"France, nice",https://www.chrono24.fr/rolex/day-date-36mm-118348-2007--id15034125.htm?SETLANG=en_GB&SETCURR=EUR
1846,Rolex,Day-Date 36,18038, Rolex Day-Date 36,"10,900 €",1985," No original box, no original papers", Men''s watch/Unisex,"France, Hyeres",https://www.chrono24.fr/rolex/day-date-36--id15726803.htm?SETLANG=en_GB&SETCURR=EUR
1847,Rolex,Day-Date 36,118209, Rolex Day-Date Or Blanc 36 Boite / Papiers,"22,950 €",2011," Original box, original papers", Men''s watch/Unisex,"France, Cannes",https://www.chrono24.fr/rolex/rolex-day-date-or-blanc-36-boite--papiers--id12883974.htm?SETLANG=en_GB&SETCURR=EUR
1848,Rolex,Day-Date 36,118205, Rolex Day-Date Rose gold,"16,990 €",2001," Original box, no original papers", Men''s watch/Unisex,"France, Paris",https://www.chrono24.fr/rolex/rolex-day-date-rose-gold--id15639829.htm?SETLANG=en_GB&SETCURR=EUR
1849,Rolex,Day-Date 36,1803, Rolex Day-date Ref 1803 year 1967,"9,520 €",1967," No original box, no original papers", Men''s watch/Unisex,"France, Beausoleil",https://www.chrono24.fr/rolex/rolex-day-date-ref-1803-year-1967--id15638473.htm?SETLANG=en_GB&SETCURR=EUR
1850,Rolex,Day-Date 36,18238, Rolex Day-Date President,"17,600 €",1996," Original box, original papers", Men''s watch/Unisex,"France, Paris",https://www.chrono24.fr/rolex/rolex-day-date-president--id16137746.htm?SETLANG=en_GB&SETCURR=EUR
1851,,,,Rolex Day-Date 36,,,,,,https://www.chrono24.fr/rolex/day-date-36--id15857900.htm?SETLANG=en_GB&SETCURR=EUR
1852,Rolex,Day-Date 36,18078, Rolex Day-Date 36 Wood dial,"11,500 €",1983," Original box, original papers", Men''s watch/Unisex,"France, marseille",https://www.chrono24.fr/rolex/day-date-36-wood-dial--id14965533.htm?SETLANG=en_GB&SETCURR=EUR
1853,Rolex,Day-Date 36,1803, Rolex Day-Date 1803 pink gold - gilt dial - MINT,"32,000 €",1973," No original box, no original papers", Men''s watch/Unisex,"France, Paris",https://www.chrono24.fr/rolex/rolex-day-date-1803-pink-gold---gilt-dial---mint--id15819275.htm?SETLANG=en_GB&SETCURR=EUR
1854,Rolex,Day-Date 36,118205, Rolex Day-Date NOS Stickers,"24,900 €",2003," Original box, original papers", Men''s watch/Unisex,"France, Paris",https://www.chrono24.fr/rolex/rolex-day-date-nos-stickers--id16459541.htm?SETLANG=en_GB&SETCURR=EUR
1855,Rolex,Day-Date 36,1803, Rolex Day-date Full Set,"16,500 €",1966," Original box, original papers", Men''s watch/Unisex,"France, Paris",https://www.chrono24.fr/rolex/rolex-day-date-full-set--id15817903.htm?SETLANG=en_GB&SETCURR=EUR
1856,Rolex,Day-Date 36,18038 18038, Rolex Montre Rolex Day-Date en or jaune Ref : 18038 Vers 1991,"13,880 €",1991," No original box, no original papers",,"France, Paris",https://www.chrono24.fr/rolex/montre-rolex-day-date-en-or-jaune-ref--18038-vers-1991--id15336223.htm?SETLANG=en_GB&SETCURR=EUR
1857,Rolex,Day-Date 36,18238, Rolex Day-Date President 36mm yellow gold ONYX dial NOS FULL SET + 2020 Service,"27,500 €",1999," Original box, original papers", Men''s watch/Unisex,"Belgium, Antwerpen",https://www.chrono24.fr/rolex/rolex-day-date-president-36mm-yellow-gold-onyx-dial-nos-full-set--2020-service--id16456015.htm?SETLANG=en_GB&SETCURR=EUR
1858,Rolex,Day-Date 36,18038, Rolex Day-Date 36 Day Date 36,"17,990 €",Unknown," Original box, no original papers", Men''s watch/Unisex,"Belgium, Brussel",https://www.chrono24.fr/rolex/rolex-day-date-36-day-date-36--id16264198.htm?SETLANG=en_GB&SETCURR=EUR
1859,Rolex,Day-Date 36,18238, Rolex Day-Date 36,"18,000 €",1992," Original box, original papers", Men''s watch/Unisex,"Belgium, Bruxelles",https://www.chrono24.fr/rolex/day-date-36--id16594188.htm?SETLANG=en_GB&SETCURR=EUR
1860,Rolex,Day-Date 36,1803, Rolex Day-Date 36 Linen,"6,500 €",1965," No original box, no original papers", Men''s watch/Unisex,"Belgium, Ghent",https://www.chrono24.fr/rolex/day-date-36-linen--id15853591.htm?SETLANG=en_GB&SETCURR=EUR
1861,Rolex,Day-Date 36,1803, Rolex Day-Date 36,"5,900 €",1963," No original box, no original papers", Men''s watch/Unisex,"France, Paris",https://www.chrono24.fr/rolex/rolex-day-date-36--id12374393.htm?SETLANG=en_GB&SETCURR=EUR
1862,Rolex,Day-Date 36,18038, Rolex Day-Date Stella Oxblood diamond-set dial - Unpolished,"34,500 €",1981," No original box, no original papers", Men''s watch/Unisex,"France, Paris",https://www.chrono24.fr/rolex/rolex-day-date-stella-oxblood-diamond-set-dial---unpolished--id14221552.htm?SETLANG=en_GB&SETCURR=EUR
1863,,,,Rolex Day-Date 36,,,,,,https://www.chrono24.fr/rolex/rolex-president-day-date--id16117193.htm?SETLANG=en_GB&SETCURR=EUR
1864,Rolex,Day-Date 36,128235, Rolex Day-Date 36MM Pink Gold Pink dial with diamonds on index President pink gold bracelet 2020,"35,500 €",2020," Original box, original papers", Men''s watch/Unisex,"Belgium, Antwerpen",https://www.chrono24.fr/rolex/rolex-day-date-36mm-pink-gold-pink-dial-with-diamonds-on-index-president-pink-gold-bracelet-2020--id16303377.htm?SETLANG=en_GB&SETCURR=EUR
1865,Rolex,Day-Date 36,1803, Rolex Day-Date 1803 Rare 5 Minutes Track Dial With Rolex Service,"7,900 €",1974," No original box, no original papers", Men''s watch/Unisex,"France, Paris",https://www.chrono24.fr/rolex/day-date-1803-rare-5-minutes-track-dial-with-rolex-service--id13139868.htm?SETLANG=en_GB&SETCURR=EUR
1866,Rolex,Day-Date 36,118209, Rolex Day-Date 36 White Gold Blue Wave Dial Complete Set,"20,823 €",2012," Original box, original papers", Men''s watch/Unisex,"United States of America, Colorado, Greeley",https://www.chrono24.fr/rolex/rolex-day-date-36-white-gold-blue-wave-dial-complete-set--id14823386.htm?SETLANG=en_GB&SETCURR=EUR
1867,Rolex,Day-Date 36,18238, Rolex Day-Date 36,"15,957 €",Unknown," No original box, no original papers", Men''s watch/Unisex,"United States of America, Florida, Key Biscayne",https://www.chrono24.fr/rolex/rolex-day-date-36--id12312674.htm?SETLANG=en_GB&SETCURR=EUR
1868,Rolex,Day-Date 36,128238, Rolex Day-Date 36 Diamond-Paved 128238 NEW 2020,"52,604 €",2020," Original box, original papers", Men''s watch/Unisex,"United States of America, New York, New York",https://www.chrono24.fr/rolex/rolex-day-date-36-diamond-paved-128238-new-2020--id14307625.htm?SETLANG=en_GB&SETCURR=EUR
1869,Rolex,Day-Date 36,118206, Rolex Day-date,"35,000 €",2008," Original box, original papers", Men''s watch/Unisex,"France, Paris",https://www.chrono24.fr/rolex/rolex-day-date--id15955936.htm?SETLANG=en_GB&SETCURR=EUR
1870,Rolex,Day-Date 36,18038, Rolex Day-Date Ref. 18038 ‘Vignette’,"16,600 €",1986," No original box, no original papers", Men''s watch/Unisex,"The Netherlands, Amsterdam",https://www.chrono24.fr/rolex/day-date-ref-18038-vignette--id13291424.htm?SETLANG=en_GB&SETCURR=EUR
1871,Rolex,Day-Date 36,1803, Rolex Day-Date with linen dial,"7,950 €",1971," No original box, no original papers", Men''s watch/Unisex,"France, Paris",https://www.chrono24.fr/rolex/rolex-day-date-with-linen-dial--id16588135.htm?SETLANG=en_GB&SETCURR=EUR
1872,Rolex,Day-Date 36,18039," Rolex Day-Date Tridor 18039 ( Jubilee diamond dial, Box and Paper)","18,500 €",1985," Original box, original papers", Men''s watch/Unisex,"Malta, Valletta",https://www.chrono24.fr/rolex/day-date-tridor-18039--jubilee-diamond-dial-box-and-paper--id10403494.htm?SETLANG=en_GB&SETCURR=EUR
1873,Rolex,Day-Date 36,18238, Rolex 18238 Day-Date 36 (super rare Grossular dial / LC 100),"29,450 €",1999," Original box, original papers", Men''s watch/Unisex,"Germany, München",https://www.chrono24.fr/rolex/18238-day-date-36-super-rare-grossular-dial--lc-100--id15085740.htm?SETLANG=en_GB&SETCURR=EUR
1874,Rolex,Day-Date 36,18238, Rolex Day-Date 36 18238 Serviced By Rolex in June 2020,"17,911 €",1990," Original box, no original papers", Men''s watch/Unisex,"United Kingdom, Wilmslow",https://www.chrono24.fr/rolex/day-date-36-18238-serviced-by-rolex-in-june-2020--id15437680.htm?SETLANG=en_GB&SETCURR=EUR
1875,Rolex,Day-Date 36,18038, Rolex Day Date President 18038,"12,414 €",1984," No original box, no original papers", Men''s watch/Unisex,"United States of America, Colorado, Greeley",https://www.chrono24.fr/rolex/rolex-day-date-president-18038--id14830163.htm?SETLANG=en_GB&SETCURR=EUR
1876,Rolex,Day-Date 36,1803, Rolex Day-Date 36,"9,118 €",Unknown," No original box, no original papers", Men''s watch/Unisex,"United States of America, Florida, Key Biscayne",https://www.chrono24.fr/rolex/day-date-36--id12409413.htm?SETLANG=en_GB&SETCURR=EUR
1877,,,,Rolex Day-Date 36,,,,,,https://www.chrono24.fr/rolex/white-gold-day-date-watch-ref-1803--id15929723.htm?SETLANG=en_GB&SETCURR=EUR
1878,Rolex,Day-Date 36,DAY-DATE, Rolex President Day-Date 18038 Diamond Watch 18K Gold 36mm Green Roman 6.21 CT.,"17,530 €",Unknown," No original box, no original papers", Men''s watch/Unisex,"United States of America, Georgia, Atlanta",https://www.chrono24.fr/rolex/president-day-date-18038-diamond-watch-18k-gold-36mm-green-roman-621-ct--id12470233.htm?SETLANG=en_GB&SETCURR=EUR
1879,Rolex,Day-Date 36,18239, Rolex Day-Date Vignette Diamond,"18,500 €",1998," No original box, no original papers", Men''s watch/Unisex,"The Netherlands, Amsterdam",https://www.chrono24.fr/rolex/rolex-day-date-vignette-diamond--id14637853.htm?SETLANG=en_GB&SETCURR=EUR
1880,Rolex,Day-Date 36,118135, Rolex Day-Date 36 Everose,"16,490 €",2015," Original box, original papers", Men''s watch/Unisex,"Germany, München",https://www.chrono24.fr/rolex/rolex-day-date-36-everose--id15131013.htm?SETLANG=en_GB&SETCURR=EUR
1881,Rolex,Day-Date 36,18038, Rolex Day-Date President 18K,"11,340 €",1984," Original box, no original papers", Men''s watch/Unisex,"Portugal, Lisboa",https://www.chrono24.fr/rolex/rolex-day-date-president-18k--id16299663.htm?SETLANG=en_GB&SETCURR=EUR
1882,Rolex,Day-Date 36,18238, Rolex President Day/date Yellow Gold Automatic Watch C. 1999 18238,"16,614 €",1990," No original box, no original papers", Men''s watch/Unisex,"United States of America, Florida, Naples",https://www.chrono24.fr/rolex/president-daydate-yellow-gold-automatic-watch-c-1999-18238--id15294757.htm?SETLANG=en_GB&SETCURR=EUR
1883,Rolex,Day-Date 36,118238, Rolex Day-Date 36 118238 Box &amp; Papers 2016,"23,260 €",2016," Original box, original papers",,"United Kingdom, Wilmslow",https://www.chrono24.fr/rolex/rolex-day-date-36-118238-box--papers-2016--id16224522.htm?SETLANG=en_GB&SETCURR=EUR
1884,Rolex,Day-Date 36,118205F, Rolex Day-Date 36 LC 100 perfect condition box papers,"22,999 €",2012," Original box, original papers", Men''s watch/Unisex,"Germany, Weißenhorn",https://www.chrono24.fr/rolex/rolex-day-date-36-lc-100-perfect-condition-box-papers--id15454682.htm?SETLANG=en_GB&SETCURR=EUR
1885,Rolex,Day-Date 36,, Rolex Day-Date 36mm White Gold 128349RBR Blue Graduated Diamond,"37,464 €",2019," Original box, original papers", Men''s watch/Unisex,"United Kingdom, London",https://www.chrono24.fr/rolex/day-date-36mm-white-gold-128349rbr-blue-graduated-diamond--id15816097.htm?SETLANG=en_GB&SETCURR=EUR
1886,Rolex,Day-Date 36,128238, Rolex Day-Date 36 Green Diamond Dial 18ct Yellow Gold Unworn,"37,967 €",2020," Original box, original papers", Men''s watch/Unisex,"United Kingdom, Gateshead",https://www.chrono24.fr/rolex/rolex-day-date-36-green-diamond-dial-18ct-yellow-gold-unworn--id16357380.htm?SETLANG=en_GB&SETCURR=EUR
1887,Rolex,Day-Date 36,DAY-DATE, Rolex President Day-Date 18038 Diamond Watch 18K Gold 36mm Gray Roman 3.54 CT.,"15,339 €",Unknown," No original box, no original papers", Men''s watch/Unisex,"United States of America, Georgia, Atlanta",https://www.chrono24.fr/rolex/president-day-date-18038-diamond-watch-18k-gold-36mm-gray-roman-354-ct--id12470185.htm?SETLANG=en_GB&SETCURR=EUR
1888,Rolex,Day-Date 36,18038, Rolex Day-Date STELLA OXBLOOD DIAMOND DIAL,"12,000 €",1979," No original box, no original papers", Men''s watch/Unisex,"Italy, Roma",https://www.chrono24.fr/rolex/rolex-day-date--stella--oxblood-diamond-dial--id16415159.htm?SETLANG=en_GB&SETCURR=EUR
1889,Rolex,Day-Date 36,18038," Rolex Day-Date 18038 with box &amp; papers, 1986",,1986," Original box, original papers", Men''s watch/Unisex,"United Kingdom, London",https://www.chrono24.fr/rolex/day-date-18038-with-box--papers-1986--id16590838.htm?SETLANG=en_GB&SETCURR=EUR
1890,Rolex,Day-Date 36,118338, Rolex Day-Date 36 yellow gold diamond dial,"27,500 €",2018," Original box, original papers", Men''s watch/Unisex,"Belgium, Antwerpen",https://www.chrono24.fr/rolex/rolex-day-date-36-yellow-gold-diamond-dial--id13079649.htm?SETLANG=en_GB&SETCURR=EUR
1891,Rolex,Day-Date 36,118238, Rolex President Day/date Rose Gold Automatic Watch C. 2000 118205 Box &amp; Papers,"21,042 €",2000," Original box, no original papers",,"United States of America, Florida, Naples",https://www.chrono24.fr/rolex/president-daydate-rose-gold-automatic-watch-c-2000-118205-box--papers--id15294756.htm?SETLANG=en_GB&SETCURR=EUR
1892,Rolex,Day-Date 36,118205, Rolex Day-Date Rose Gold Black MOP Dial - Serviced by Rolex,"19,720 €",2003," Original box, original papers", Men''s watch/Unisex,"United Kingdom, Wilmslow",https://www.chrono24.fr/rolex/day-date-rose-gold-black-mop-dial---serviced-by-rolex--id10707912.htm?SETLANG=en_GB&SETCURR=EUR
1893,Rolex,Day-Date 36,118389, Rolex Day-Date 36 white gold 118389 full set 2006 factory set diamonds,"28,196 €",2006," Original box, original papers", Men''s watch/Unisex,"United Kingdom, London",https://www.chrono24.fr/rolex/day-date-36-white-gold-118389-full-set-2006-factory-set-diamonds--id10490040.htm?SETLANG=en_GB&SETCURR=EUR
1894,Rolex,Day-Date 36,128235, Rolex Day-Date 36 Everose Gold 18K Rose Mother of Pearl Diamond President Complete,"32,878 €",2020," Original box, original papers", Men''s watch/Unisex,"United States of America, New York, New York",https://www.chrono24.fr/rolex/rolex-day-date-36-everose-gold-18k-rose-mother-of-pearl-diamond-president-complete--id15934130.htm?SETLANG=en_GB&SETCURR=EUR
1895,Rolex,Day-Date 36,18038, Rolex Day Date Borke 18038 Tapestry Dial Fullset,"17,300 €",1984," Original box, original papers", Men''s watch/Unisex,"Germany, Essen",https://www.chrono24.fr/rolex/rolex-rolex-day-date-borke-18038-tapestry-dial-fullset--id16131827.htm?SETLANG=en_GB&SETCURR=EUR
1896,Rolex,Day-Date 36,DAY-DATE, Rolex President Day-Date 18038 Diamond Watch 18K Gold 36mm Gray Roman 8.06 CT.,"18,846 €",Unknown," No original box, no original papers", Men''s watch/Unisex,"United States of America, Georgia, Atlanta",https://www.chrono24.fr/rolex/president-day-date-18038-diamond-watch-18k-gold-36mm-gray-roman-806-ct--id7811831.htm?SETLANG=en_GB&SETCURR=EUR
1897,Rolex,Day-Date 36,18038, Rolex Day Date President,"13,000 €",1980," No original box, no original papers", Men''s watch/Unisex,"Austria, Wien",https://www.chrono24.fr/rolex/day-date-president--id13948754.htm?SETLANG=en_GB&SETCURR=EUR
1898,Rolex,Day-Date 36,118205, Rolex Day-Date 36 118205 - Stickered - 18K Rose Gold - Rolex Wty,"25,683 €",2018," Original box, original papers", Men''s watch/Unisex,"United Kingdom, London",https://www.chrono24.fr/rolex/rolex-day-date-36-118205---stickered---18k-rose-gold---rolex-wty--id15410590.htm?SETLANG=en_GB&SETCURR=EUR
1899,Rolex,Day-Date 36,1803," Rolex Oyster Perpetual Day-Date, Genève","9,850 €",1977," No original box, no original papers",,"Germany, München",https://www.chrono24.fr/rolex/oyster-perpetual-day-date-geneve--id16027345.htm?SETLANG=en_GB&SETCURR=EUR
